"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"606644754764304384","","","2015-06-05 02:12:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Golden State #GSW #DubNation #NBA #NBAFinals","","","",""
"606304559523176448","","","2015-06-04 03:40:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wanting to eat an entire grocery store after running is normal, right? Asking for a friend.","","","",""
"606257996839059456","","","2015-06-04 00:35:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @badbanana: There needs to be a word for sleep when it's too early to go to bed but too late to take a nap.","606257901179699200","809760","2015-06-04 00:35:22 +0000",""
"606207684950396928","606207478972301312","15396691","2015-06-03 21:15:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bbizzle wait, that's not right?","","","",""
"605415948426846208","605415529596076032","15396691","2015-06-01 16:49:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bbizzle the combined post-vacay / Monday struggle is inhumane.","","","",""
"605222823464804352","","","2015-06-01 04:02:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yesterday my friend @eltonvealsjr decided on a whim to fly in to spend 24 hours with us. #family http://t.co/3CmhoCWvLb","","","","https://twitter.com/joshbob/status/605222823464804352/photo/1"
"605099739948806144","605099503994212354","12551632","2015-05-31 19:53:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@friedriches it's actually really well made. I use it for work and don't hate it.","","","",""
"604674911391477760","","","2015-05-30 15:45:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just wrote an impromptu country song about our week with @gabrielleeee and @andywalt.","","","",""
"603963114443399168","","","2015-05-28 16:36:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Today's playlist: ""Circa 2005"" — https://t.co/WcpALwqvEU","","","","https://open.spotify.com/user/12702944/playlist/02H9Xz50CXWZRJnkGZ6fKp"
"603769247920033792","603764450433236992","31499949","2015-05-28 03:46:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@calebjobe @gabrielleeee just wait till you hear the full story...","","","",""
"603769107385688064","","52197051","2015-05-28 03:45:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@treyfreemanLSU always delivers good news.","","","",""
"603682336740368384","","","2015-05-27 22:00:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""I feel like the luckiest person in the world to have found this carrot."" —@gabrielleeee","","","",""
"603334536663990272","603334217603293184","35068232","2015-05-26 22:58:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dotfras @mattymorgs I think you meant to say ""you kids get off my lawn""","","","",""
"603315450508894210","603312505872642048","665313","2015-05-26 21:43:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rfelix is the whole album queue issue the hangup?","","","",""
"603304292175384576","603303416731865088","203891852","2015-05-26 20:58:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jdohlerking I wanted @Rdio to be the best, but the @Spotify iOS app is so well made!","","","",""
"603304019008704512","603303514769641474","21385628","2015-05-26 20:57:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattymorgs for sure. It's the iOS app and feature set that's enticing me. Dark UI isn't my jam.","","","",""
"603303042557939712","","","2015-05-26 20:53:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I didn't want it to be this way, but @Spotify has slowly made me a believer. Sorry @Rdio. It's not you, it's me. 

JK, it's all you.","","","",""
"602315307261169664","602310806064140291","15670487","2015-05-24 03:28:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bekajoy http://t.co/TpEpCakvQa","","","","http://doggielawn.com"
"600850710519947267","600849089404612608","18006586","2015-05-20 02:29:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@andywalt salt in the wound.","","","",""
"600848565032718336","600844862397685760","18006586","2015-05-20 02:20:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@andywalt it's basically your fault. I had every meal planned out and your delayed flight really threw a wrench in things.","","","",""
"600833325247242240","","","2015-05-20 01:20:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Personal discovery: I do not enjoy eating alone.","","","",""
"600115311963017216","","","2015-05-18 01:46:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flight Update: I made it to the gate before they even started boarding. Moral of the story: Tacos are always worth it. #TSAPreCheck","","","",""
"600109995850477569","","","2015-05-18 01:25:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That thing where you might miss your flight because you were waiting on some tacos. #worthit","","","",""
"599028535827701762","599017786673745920","24983797","2015-05-15 01:48:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyriljones that's my people! I'll get you a copy of the album. @jasontlaird @eltonvealsjr","","","",""
"598676489115054080","","","2015-05-14 02:29:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Little Martin vs Baby Taylor? #officeguitar","","","",""
"598330273886019584","598312761551007744","14681118","2015-05-13 03:33:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@andrewbredow thanks! Such a great city.","","","",""
"598233574614020098","","","2015-05-12 21:09:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A few pics from our celebratory New Orleans adventure: https://t.co/hrFti1L4A4","","","","https://flic.kr/s/aHskavr46N"
"596522798605996033","","","2015-05-08 03:51:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dotfras: Back in Baton Rouge for a couple of days, so naturally we ate Greek food for Lunch and Dinner. #Albasha #Zoroona","596518993311059968","35068232","2015-05-08 03:36:25 +0000",""
"596460109045325824","","","2015-05-07 23:42:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There's nothing quite as special as buying your wife a nice gift... and finding out she already had it... because you bought it for her...","","","",""
"596112838621409280","596107121214652417","332649815","2015-05-07 00:42:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@aly_sess El Come Taco! They also have Veal Brain tacos, just FYI.","","","",""
"595785069828153344","","","2015-05-06 03:00:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cinco de Mayo 2015 was one for the books. 4 stops, 7 tacos, 2 elotes, tots, churro, tres leches. Viva la Mexico.","","","",""
"594726239350325249","","","2015-05-03 04:52:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gotta love Periscope. http://t.co/B7hOZyZP2u","","","","https://twitter.com/joshbob/status/594726239350325249/photo/1"
"594185839967490048","","","2015-05-01 17:05:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PSA: My wife, @gabrielleeee, just turned in her last college project ever! She's done!","","","",""
"593981759542300672","593972690865684480","24983797","2015-05-01 03:34:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyriljones clearly they need a powerful incentive. Like dessert.","","","",""
"593964988412219392","","","2015-05-01 02:27:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After years of waiting, my wife finally started using Find My Friends tonight... so she could see how far away I was with her frozen yogurt.","","","",""
"593462181632548864","","","2015-04-29 17:09:44 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @burgerspriest: ""You miss 100% of the burgers you don't eat."" #wisdom","593435353047961602","465615326","2015-04-29 15:23:08 +0000",""
"592519535313301505","","","2015-04-27 02:44:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""She's a little vampire-y.""","","","",""
"592389546223894529","592385442437181441","35068232","2015-04-26 18:07:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dotfras and brunch.","","","",""
"592154986831745024","592150318370181120","15697650","2015-04-26 02:35:25 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@ericastewart this is the best thing I've seen all day.","","","",""
"591784010361208832","591733251296796672","24983797","2015-04-25 02:01:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@cyriljones @NicRodriquez @LeviJennings tomorrow is gonna be a good day!","","","",""
"591751227739766784","","","2015-04-24 23:51:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @friedriches: Watching movies often makes you a film critic like using a phone daily makes you a UI expert. /s","591750413184970752","12551632","2015-04-24 23:47:47 +0000",""
"591065435006574592","","","2015-04-23 02:25:55 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LIVE on #Periscope: Choosing yogurt toppings and flavors https://t.co/J6ui3ODqow","","","","https://www.pscp.tv/w/VxmLNzQ4NjU0Nnw2NTA3Njc38H1-2RCt3UWc6FY3ku-ZC08kWA4r11cFgAFVOVPTObE="
"591063691396681729","","","2015-04-23 02:19:00 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LIVE on #Periscope: Picking up yogurt for my girl https://t.co/Q8cQZ6Bdru","","","","https://www.pscp.tv/w/VxmI-zQ4NjU0Nnw2NTA2NjczcECb4RbaXKgoPj98Ggym5VHnj1MlgYcuZrYareS6Yqc="
"590710115940065280","590698683462713347","16867574","2015-04-22 02:54:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jwenell does this work with a slice of pizza? Asking for a friend.","","","",""
"590699586525786113","590686456491986944","60787653","2015-04-22 02:12:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@briancromer this is the best photo I’ve seen all day. (cc: @mrkylefox)","","","",""
"589962212493565952","","","2015-04-20 01:22:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I think I’m ready to rewatch #LOST.","","","",""
"589620183775326208","","","2015-04-19 02:43:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gabrielleeee: My feelings towards the @AllSaintsLive Mid-Season Sale http://t.co/G2U8cs7zhC","589619529304518656","15101847","2015-04-19 02:40:25 +0000","https://twitter.com/gabrielleeee/status/589619529304518656/photo/1,https://twitter.com/gabrielleeee/status/589619529304518656/photo/1"
"588437821133754368","","","2015-04-15 20:24:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TSA PreCheck is the best thing to happen to air travel since the Biscoff cookie.","","","",""
"587750579515957248","587750385202282496","16419232","2015-04-13 22:53:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@davidlink DO NOT PLAY WITH MY EMOTIONS.","","","",""
"587743613708152832","","","2015-04-13 22:26:11 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LIVE on #Periscope: NAB Show https://t.co/cLtHOOTnPP","","","","https://www.pscp.tv/w/Vw117DQ4NjU0Nnw0NDMyMTIy3fN-ucj-exKy-F8NAmc2CaAM_U3R8Y5K2a-r1Z7KQ8U="
"587714526080081920","","","2015-04-13 20:30:36 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at NABSHOW 2015 in Paradise, NV https://t.co/78G6GjiHZS","","","","https://www.swarmapp.com/c/gxwxlz9bSLt"
"586566907504959490","586566756761669632","15396691","2015-04-10 16:30:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bbizzle I didn't know you switched to tea!","","","",""
"585463234444013568","585139126212501505","16143710","2015-04-07 15:24:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jimbojsb still have the extra ticket to Lonestar? I'd love to take it off your hands for a member of my team.","","","",""
"583850322440953856","583849725050261504","13330612","2015-04-03 04:35:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mattknisely fantastic job by you and your team! It's been a blast working alongside you.","","","",""
"583342354586685440","","","2015-04-01 18:57:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""We've Oprah'd TLD creation."" —@mwpeterson","","","",""
"582742711419060224","","","2015-03-31 03:14:23 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LIVE on #Periscope: Walking to the car in shame https://t.co/kwyUP9tRMh","","","","https://www.pscp.tv/w/VvtEejQ4NjU0NnwxMzcxOTU3NboxrTcKzz-FKBytuIqrRKfKn1jFXemDn5mLvwlNza8="
"582741756749328384","582737857397149696","5690692","2015-03-31 03:10:36 +0000","","@joshbob LET'S GO STARS","","","",""
"582738411498258433","582737857397149696","5690692","2015-03-31 02:57:18 +0000","","@joshbob @_mattwilson good game!","","","",""
"582737857397149696","","","2015-03-31 02:55:06 +0000","","|LIVE NOW| Stars Hockey, Pt2 #meerkat http://t.co/cgW58oUJ5Q","","","","http://mrk.tv/1xR35a5"
"582726112897159168","","","2015-03-31 02:08:26 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LIVE on #Periscope: Dallas Stars hockey https://t.co/WxOwHL0Cwo","","","","https://www.pscp.tv/w/Vvs02jQ4NjU0NnwxMzYxNDcwRWtSqZzSShITgC0sFfqf6-0tnGuG2BcEEcH4wFXrhyE="
"582713278943621120","","","2015-03-31 01:17:26 +0000","","|LIVE NOW| Dallas Stars vs Calgary Flames #meerkat http://t.co/eSqom9MecD","","","","http://mrk.tv/1xQL2ke"
"582296579266060288","","","2015-03-29 21:41:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Rapchat is what life is all about.","","","",""
"579435564069322752","","2409543974","2015-03-22 00:12:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@snapchatsupport I’m having trouble logging into my account (username: joshbob). I created it a long time ago but can’t remember what email.","","","",""
"579073726605471744","579071873092222977","12551632","2015-03-21 00:15:09 +0000","","@friedriches You're becoming famous before my eyes","","","",""
"579072490049142784","579071873092222977","12551632","2015-03-21 00:10:14 +0000","","@friedriches Money shot","","","",""
"577509443539058688","577505134441144320","18006586","2015-03-16 16:39:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@andywalt I just can't look at that site more than once a month. It's a struggle.","","","",""
"576475735382077440","","","2015-03-13 20:11:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dotfras: Hanging with my dude @joshbob under a dock! #NeverNotExploring http://t.co/ultAaxo3fF","576475479009583104","35068232","2015-03-13 20:10:39 +0000","https://twitter.com/dotfras/status/576475479009583104/photo/1,https://twitter.com/dotfras/status/576475479009583104/photo/1"
"576278520222986240","","","2015-03-13 07:08:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh snap, we found @jaymelilli @dotfras @ricquelarcher @withhearts and @bethanymarieco. NBD. http://t.co/jUMj9dLoEp","","","","https://twitter.com/joshbob/status/576278520222986240/photo/1"
"574220134853795840","","1305940272","2015-03-07 14:48:43 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@SlackHQ are there plans to add @here functionality? It's literally the only thing our team misses since making the switch. Thanks!","","","",""
"574005630446362624","574005381657055232","12551632","2015-03-07 00:36:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@friedriches @quintesant let us know how long that works out for you.","","","",""
"573512068101468160","","","2015-03-05 15:55:07 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","7 inches of snow. In March. In Texas. @ Stoneledge Apartments https://t.co/Q2rh7ukvk8","","","","https://instagram.com/p/z2g9VIQF9M/"
"573205368173662208","","","2015-03-04 19:36:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Consider the source.","","","",""
"571909552049823745","571909352401059840","35068232","2015-03-01 05:47:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@dotfras same reason there isn’t a taco emoji?","","","",""
"571849629291048960","","","2015-03-01 01:49:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","“When’s the last time you did something for the first time?” 

— Aubrey Graham","","","",""
"571450541634490368","571450323794931712","12551632","2015-02-27 23:23:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@friedriches she also thinks the dress is white &amp; gold, so...","","","",""
"571381673494851584","","","2015-02-27 18:49:41 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","What color is this snow? #thedress http://t.co/pl7ishYa6y","","","","https://twitter.com/joshbob/status/571381673494851584/photo/1"
"571380682397593600","571352047330549760","3922","2015-02-27 18:45:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@ceedub @domainr hah thanks! It seems to be working. At this point I’m blaming something on my end. Thanks for the help!","","","",""
"571345542850211841","571345430275104768","5690692","2015-02-27 16:26:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@domainr @ceedub The beta URL is doing the same, so maybe it's something with my local DNS or network?","","","",""
"571345430275104768","571344364925898752","16499647","2015-02-27 16:25:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@domainr @ceedub domai(dot)nr redirects to domainr(dot)com and then gives the error http://t.co/yXCuhKUF4t","","","","http://cl.ly/ZzUU"
"571343837525872640","571343601331867649","16499647","2015-02-27 16:19:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@domainr @ceedub Much appreciated! Obviously, my life cannot go on without my continuous domain searching :)","","","",""
"571343354916679680","571342859112022018","3922","2015-02-27 16:17:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ceedub @domainr Sorry, screenshot would have been helpful. http://t.co/yXCuhKUF4t","","","","http://cl.ly/ZzUU"
"571342324015505408","","16499647","2015-02-27 16:13:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@domainr Y U NO WORK?!","","","",""
"568502778483466240","","148198686","2015-02-19 20:09:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@dnsimple I’m trying to add a domain but I’m getting an error that “The domain is already in DNSimple and cannot be added.”","","","",""
"567798699657797632","567793721636352000","12551632","2015-02-17 21:32:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@friedriches It is SO good!","","","",""
"567765236254375937","567761734757142528","761960","2015-02-17 19:19:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@joshlewis *hat tip*","","","",""
"563494281441071105","563347662356107264","25774063","2015-02-06 00:28:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@prestonljensen good times. Need to hang again soon!","","","",""
"561537406571388929","","","2015-01-31 14:52:05 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","I just backed Denim Wonder Records an Album on @Kickstarter and you should, too. Only 3 days to meet the goal! https://t.co/cqtttGchT2","","","","https://www.kickstarter.com/projects/201249753/denim-wonder-records-an-album"
"560996076451135489","560995949221122049","15396691","2015-01-30 03:01:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bbizzle we started it.","","","",""
"560882654028255232","","","2015-01-29 19:30:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Conference calls are the Crocs of communication.","","","",""
"560565173304315904","","","2015-01-28 22:28:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gabrielleeee: Are baby carrots actually baby carrots or are they just the pinky from a carrot hand?","560565068375396352","15101847","2015-01-28 22:28:21 +0000",""
"560272300550131712","560257787469377536","703873","2015-01-28 03:05:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@jblanton any good? I’ve been tempted.","","","",""
"558284057050906626","","","2015-01-22 15:24:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today I'm thankful for leadership like @DavidLeuschner &amp; @bretthuckins for the chance to learn at #CatalystDallas!","","","",""
"557291009403793413","557290170051862528","20418576","2015-01-19 21:38:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@balbar @friedriches @justingiglio so many mems","","","",""
"557289842242232320","557289723715420161","12551632","2015-01-19 21:33:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@friedriches WHAT","","","",""
"555535271320506368","555524201344688128","304152264","2015-01-15 01:21:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@dondonleblanc http://t.co/kLdMPxih4M","","","","http://www.culinate.com/recipes/collections/Contributors/Helen+Rennie/Basic+Lentils"
"555524048692604928","555523825967046656","304152264","2015-01-15 00:37:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@dondonleblanc so #basic.","","","",""
"555467115420209154","","","2015-01-14 20:50:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jasontlaird: You'll never do what's in your heart until the fear of missing out is greater than the fear of messing up. Step out in fai…","554381052983013377","14977006","2015-01-11 20:55:17 +0000",""
"554487673583570944","","","2015-01-12 03:58:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jmleggott: Use collaboration to improve your work. http://t.co/Lt77tjdRFR Hot tips from @ryansworth @joshbob @kylekutter @carmenhelm @T…","554484161352720384","21344916","2015-01-12 03:45:00 +0000","http://hil.so/s/1t3,http://hil.so/s/1t3"
"552636185567571968","552631733628469248","20734150","2015-01-07 01:21:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@GeoffreyHearn indeed! Even stronger this time.","","","",""
"552630114073468928","","","2015-01-07 00:57:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So apparently Dallas has earthquakes.","","","",""
"550624442179936256","","","2015-01-01 12:07:51 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let's do this, 2015! @ Longwood (Baton Rouge, Louisiana) http://t.co/xbi51Br3y2","","","","http://instagram.com/p/xT43vewF2a/"
"550403464828694528","","123588551","2014-12-31 21:29:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@danielmaddry you’re my favorite NYE surprise so far today.","","","",""
"545367736663031808","545366856635142144","12551632","2014-12-17 23:59:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@friedriches At first glance, that tweet seemed way more serious than it actually is. I panicked a little.","","","",""
"540287029628514304","540286720562843648","14681118","2014-12-03 23:30:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@andrewbredow I will tolerate that conviction. ;)","","","",""
"540280597810511873","540277891188023296","16419213","2014-12-03 23:05:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@chaseswindler I never said they’re the only options, just that apathy is not a trait I admire. I can be informed without getting involved.","","","",""
"540276886572904448","540270620462698496","16419213","2014-12-03 22:50:22 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@chaseswindler that’s fair, but I think I’d prefer fanaticism over apathy or indifference.","","","",""
"540270301012299777","540266597177229313","16419213","2014-12-03 22:24:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@chaseswindler https://t.co/cwH31C5TER","","","","https://twitter.com/Bbizzle/status/540268110646104064"
"540268533650051073","540268110646104064","15396691","2014-12-03 22:17:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@Bbizzle absolutely. The word certainly has different meaning in today’s world.","","","",""
"540266373537337344","","","2014-12-03 22:08:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","“Tolerance is the virtue of a man without convictions.” — G. K. Chesterton","","","",""
"538130054438723584","","","2014-11-28 00:39:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","In Louisiana for 36 hours and my favorite poboy joint is closed. Trip ruined. 

JK ANDREW #worththedrive","","","",""
"537812731718828032","537764096478044160","262286362","2014-11-27 03:38:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@calebrotach pics or it didn’t happen. Jk, I just wanna see your face.","","","",""
"536348449739128832","","","2014-11-23 02:40:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Sriracha everything.","","","",""
"535130904554110976","","","2014-11-19 18:02:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @dup: Are you living with bad habits/unhealthy behaviors and justifying them by calling it a season? You do know seasons CHANGE right?","535130701042298880","10048902","2014-11-19 18:01:16 +0000",""
"532724850188890112","532722647268732928","15576158","2014-11-13 02:41:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@tellyworth same! Can’t figure it out for the life of me.","","","",""
"531180917617082369","531179782449676288","12551632","2014-11-08 20:26:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@friedriches that’s disappointing. Fortunately, the one in Grapevine is delightful.","","","",""
"528020613261451264","528015704101236739","12551632","2014-10-31 03:08:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@friedriches bring back the animated logo!","","","",""
"522827568311857154","522827301588070400","18662212","2014-10-16 19:13:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@Josh_M_Rogers @friedriches iMac is wired directly to the logic board, so no limitations in the middle.","","","",""
"522826927934279680","522822304481697793","18662212","2014-10-16 19:10:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@Josh_M_Rogers @friedriches GPU power, not electricity. Current tech would require two busses to power 5k over thunderbolts.","","","",""
